User @,Comment Text,Time,Likes,Url
mertauftiktok,2/2 it’s almost like Sonys mids are really muffled there isn’t that much separation and way too much bass even if you turn it down,27-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
alero.eseo,My one purchase regret this year. I really wish I liked them,26-12-2022,2,https://www.tiktok.com/@gh_16i/video/7149211067669875969
alero.eseo,The noise cancellation is great but overall was not loud enough for me. But that’s just personal preference,27-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
afh.134,Why don’t u,26-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
arii.0w0,i have the same! they’re awesome!,26-12-2022,2,https://www.tiktok.com/@gh_16i/video/7149211067669875969
tabluv,No they’re not I need to feel the music,26-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
harrypott4h,@Jungwon’s socks THIS ONE??,29-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
adlxiiina,YESSS 😭😭,29-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
hannah_dh9,It would be a dream to buy one 😭👍🏼,13-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
kravchenkkk,4 look better,26-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
mr.junior996,🥰🥰🥰,26-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
z75r,😩😢,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
havanahanana_,😍😍😍,22-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
da5i50,🔥🔥🔥🔥,1-10-2022,2,https://www.tiktok.com/@gh_16i/video/7149211067669875969
chantsdg,can u get me one of those please,26-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
hseokiii,the silver one is out of stock😭😭😭,13-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
aqua.sara,Prettyyyy,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
gio.iashvili.spamsss,where is the bag from?,12-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
wydbri69_,@ammmyyy this is my motivation to get a job,17-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
latifah5x5,اعطينا تقييمك عشان ابغى اشتريها,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
pilotshx,مايحتاج تقييم هذي ملكة العزل,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
trsqetuiiphbf,ابل افضل جريت الاثنين,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
pilotshx,انا عندي ابل وندمت صراحه اني ماخذت سوني,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
trsqetuiiphbf,ليش!!,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
khalid8mh,ك مواصفات وميزات سوني افضل من ابل + يكفيك ميزة اذا تكلمت توقف الاغنيه 😂,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
trsqetuiiphbf,ابل تفوز بالشكل كالعادة فخامه الف,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
pilotshx,اول ماشريتها كانت كويسه معي بعدها صارت تطفشني شحنها يخلص بسرعه,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
trsqetuiiphbf,شكلك اختي التغليد,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
pilotshx,مستحيل اخذتها من جرير,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
lonlylili,حلوه مره,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,اسطوريه,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
lulq634,احسبها لنش بوكس,1-10-2022,124,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ruri_771,رفقًا بهم😭😭😭😭😭,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
maha.alag,🤣🤣🤣,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ranem1000,حتى انا هههههههههههههههههههههههههههههههههههههههههههه,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ma12b5,تحسو اشتريها ولا الي قبلها xm4 ؟,13-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ddontccallme,ما تفرق كثير بس قوة العزل والبطارية,19-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ma12b5,تقصدي الجديده؟,19-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ddontccallme,"تقصد "" ايه اقصد الجديدة يكون عزلها اقوى والبطارية تدوم معك اطول في الجديدة بس مافيه الفرق القوي بينxm4 وبين xm5",19-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ddontccallme,ولد+ايه,19-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
judeyabbott,الي قبلها احلى,13-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ma12b5,ايش السبب؟,15-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
geturassaway,ليش,18-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
vunuv_,عطينا تقييمك لها ؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,اسطوريه,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
vunuv_,خفيفه ع الراس والاذن ؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,ايه خفيفه و مريحه يمديك تشوفين لها ريفيو باليوتيوب,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
660.q,وش افضل هي ولا حقت ابل؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,+ فيه مقارنات بينهم باليوتيوب بالتفصيل ك جوده صوت و جوده مواد مستخدمه بس حقت ابل غاليه و لها سنتين تقريباً و سوني مالها ٥ شهور,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
vunuv_,بمشي ع شورك,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,و شوفي مقطع لها عشان تعرفين ميزاتها و خرابيطها,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
pujh_,لها app صح؟ نفس الي قبلها M4,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,ايه نفسه,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,ايه حليوه اذا بتاخذينها اقل من ٥٠٠,3-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,مالي والله كثير بالسماعات اللاسلكيه لان سماعاتي كلها سلكيه بس بشوف لك,4-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,بس اذا تبين رايي جمعي زياده لين توصلين ١٠٠٠ و اشتري Sony xm4 لاني اشوفها ب امازون ب ١٠٣٥ لانها سماعه كامله متكامله,4-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,و ال mx5 اجدد و افضل بس اغلى,4-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
lioxo4,ابي اشريها ومتردده كيف التقيم ؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
4_vnc,تجنننن تترددين في وش,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
lioxo4,بينها وبين سماعة ابل شنو الافضل,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,شوفي ريفيو بينهم باليوتيوب,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
unfortunatelyahuman,يسمعون الي حولي؟,11-12-2023,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
4_vnc,لا تسمعينهم ولا يسمعون عزلها رهيب +فيها خاصيه تشغل عزل حتى لو مو مشغله شي تصيرين ماتسمعين اللي حولك تجننننن,11-12-2023,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,اسطوريه بشكل مب طبيعي,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
dana.f.506,ايش الافضل اهي والا ايربودز ماكس حقت ابل ؟,13-11-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
bllackmood,طبعا سوني بدون منازع ماتتقارن مع ماكس,7-3-2023,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
xv.z57,حقت ابل اههههررربببي منها اوفر ثقيله على الراس و تصدع مره,15-11-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
dana.f.506,اما اتذكر مره جربتها ما كانت ثقيله مره,15-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
xv.z57,والله معرف يمكن بالنسبة لك خفيفه، لكن عني عشاني متعود على السماعات البلاستيك ومره مره خفيييفات ما كأنك لابس شي، حقت ابل هي اللي تحرك راسي مو العكس 😭,15-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
user6813924651821,سوني افضل بكثير.,16-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
rnm.ii,تقييمك؟,1-10-2022,11,https://www.tiktok.com/@gh_16i/video/7149211067669875969
focatz,1000/10 حلوه و مريحة,15-11-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
1saqer,الM4 احلى,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
thisarenothumen,فيه افضل منها,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
__m248,تجنن ولا غلطه,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
jeam_ix,"Yo los tengo y desde que los probé quede enamorado con el sonido y la comodidad, además son hermosos!🥰",26-12-2022,3,https://www.tiktok.com/@gh_16i/video/7149211067669875969
cristianurgo20,Están aprox 350,27-12-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
anishap022,Cuanto te costaron? En dólares de preferencia,26-12-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
jeam_ix,Exacto👍,31-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
r__1572,بكم؟,1-10-2022,3,https://www.tiktok.com/@gh_16i/video/7149211067669875969
trsqetuiiphbf,١٧٠٠,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
29o57,الف وميتين شي كذا,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
se77s,اوتش,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
7lll0,سوني والا ابل احترت,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
bllackmood,سوني وانتي مغمضه,7-3-2023,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
jljljljlljljljlj,سوني بلا شك,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
nawaf.lfa,سوني بالنسبه لي,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
lunieria,@avnlieهذي ولا ابل ازين؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
iem2n,هاذي ازين تدعم كل امتدادات الملفات عكس ابل,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
5ittz,ياجماعه اذا لبستها وقت طويل تحتر ولالا ؟,9-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
avnlie,سوني اكيد,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
deema.kh13,من وين الشنطه!!🥹🥹🥹,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
bash__105,لوب نوار,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
bbttbbtt0,لوب نوار,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
sunsetshop15,عندي,2-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
mahaash23,بكم,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ghaida683,1400في جرير,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
pujh_,تقريبا الف و ٧٠٠,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
l.alst0,يب,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
wlunu,من وين شريتيها,1-10-2022,6,https://www.tiktok.com/@gh_16i/video/7149211067669875969
gh_16i,من مكتبة جرير,1-10-2022,6,https://www.tiktok.com/@gh_16i/video/7149211067669875969
stfuaome,بكم؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
0xlii_1,طلعت صدق سوني 😭@Zozo132,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
zinabhf1,مو نفسها,2-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
zinabhf1,شكله راتبها مليون ههههههههههههههههههه,2-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
aiib.6,عزلها قوي،,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
4_vnc,مررررره قوي,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
aiib.6,؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
toodrowsily,@leonie <33 AHHH,25-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
yourecutetoday,Geil,25-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
geturassaway,وش افضل حقت سوني ولا ابل,18-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
rawafalsharef,سوني اكيد,18-11-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
dudeitsstar,الشنطه من وين,4-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
judeyabbott,Loup noir,13-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
xeman777,بكم؟,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
29o57,الف وشي,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
xdr_30,اخخخخخ من زمان ابغى احد يشتريها بالله نبغى وصف لشكلها واستخدامها وسعرها 🫣,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
29o57,سعرها💔,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
itz.reem9,من وين الشنطة ؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
are09s,Loup noir,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
arwa_f28,ابيع كليتي ؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
29o57,افكورس,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
espressoshaker,حلوه شنو مميزاتها؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
eiilth,احسن سماعة في العالم حاليا,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
6th_princess,صوري لنا الشنطه بلييز 🥹🤍🤍🤍,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
gh_16i,فيه لها فيديو بالاكاونت شوفيه,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
zo_i_,عندي الاصدار 4 رهيبببه😩❤️❤️❤️,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
_virgoblue,@Rand,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ffww9,ثردي ثاوزند,1-10-2022,6,https://www.tiktok.com/@gh_16i/video/7149211067669875969
liilii190,غيداء ماتجيب اي شي 🔥🔥🔥🔥🫡,1-10-2022,3,https://www.tiktok.com/@gh_16i/video/7149211067669875969
aramy.20,✨Woow,1-10-2022,3,https://www.tiktok.com/@gh_16i/video/7149211067669875969
gaxu5,تتهنين 💓,3-10-2022,2,https://www.tiktok.com/@gh_16i/video/7149211067669875969
whosreemo,الشنطه😩😩😩😩,1-10-2022,2,https://www.tiktok.com/@gh_16i/video/7149211067669875969
dralotaibir,❤️❤️❤️❤️❤️❤️,1-10-2022,2,https://www.tiktok.com/@gh_16i/video/7149211067669875969
luislaloquiroz,Son los mejores audífonos en el mercado,26-12-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
.pqcl,انيقة و فخمة ✨,1-10-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
___30902,اذا كنتي تلبسين طرحه سوداء ف كيف تقيمك بشكلها فوق الطرحه 🌚 محتاره اخذ هذا اللون والا السوداء🥺,12-9-2023,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
clarafonseccac,muito lindo aaaa,21-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
wois.2,@lostذي السماعات ولا بلاشش,16-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
wsee.30,بكم؟,11-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
l.il18,..,2-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
sa_af07,جربتها هي والاصدار اللي قبله تقريبا الاثنين عزلهم خورافي ويسوون,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
neomovies,اقوى سماعات🫱🏻‍🫲🏼,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
xd9d,فيه اماكن اقدر اجربها قبل لا اشتريها ؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
latifa2b,هذا الغني فينا، ماشاءالله تتهنين🫶🏻,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
xfhedo,توب التوب وقت الشغل,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
rr_bio1,اللللهه,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
exosmic,بكم,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
_daab2,ثريثاوزند,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ghalihxx,والله مادريت انها سماعة,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
r30iix,سوي رڤيو عنها,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
l.alst0,تتهنين فيها,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
eani6.9,تقييمك!,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
pujh_,تجنن 💗,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
bubbl707,لسى ما شريت الاول الحين طلعت ذي💔🤡,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
il.56,من وين شنطتك):,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
sunsetshop15,عندي,2-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
perfecti0n7,اوفرها لك,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
il.56,بكم):,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
baderalmutairi688,افضل لون لها ايش ؟,11-12-2023,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
starboyhenry777,Sony Copying everything to Apple 🍎 like alwaysssss🙄🙄🙄🙄,2-12-2022,15,https://www.tiktok.com/@gh_16i/video/7149211067669875969
toto_ganda,"you sound silly, sony has been in the headphone games years before Apple even released their AirPods line💀",20-12-2022,35,https://www.tiktok.com/@gh_16i/video/7149211067669875969
hnaraaytxa,absolutely nothing is copied lmao,4-12-2022,22,https://www.tiktok.com/@gh_16i/video/7149211067669875969
eqwert134,They had wireless headphones for years b4,3-12-2022,8,https://www.tiktok.com/@gh_16i/video/7149211067669875969
eli_5k,@anni,3-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
eli_5k,Fr?,4-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
yng.anni,zalando waren die verbilligt,4-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
eli_5k,Schon aber Ur teuer,4-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
yng.anni,so schön,4-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
manueldlt98,@luisgustavoespino50,26-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
luisgustavoespino50,para el otro año amistad 🥰,26-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
jose_grmt,@shaparritha 463,2-12-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
shaparritha463,"jose_grmt
a cargo de la tarjeta de nuestro dary ?",2-12-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
ciberputov,@lau.esthela,3-12-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
misterioso99,@طلال,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
asihik78,"They are literally not,my friend has them and they are literally soooo good,but she has the wh1000xm4 so I don’t know about the xm5",29-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
refan_991,ثقيله؟,22-9-2023,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
voidxzi,تحريت دونات,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
goldofaprail,الباكجنق خرافي!,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
kellivagyok,Thaaat Goyard bag🥵,4-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
_ya..ya__,@Ass of heaven 🇦🇱 le cuffie dei miei sogni,2-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
imaginemediatok,by the way a bunch of influencers are being paid to promote this. don't fall for this marketing. they're trash,29-12-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
_janek_sk_,@22h22m torba,2-12-2022,1,https://www.tiktok.com/@gh_16i/video/7149211067669875969
svandravx,POSZCZAM SIE,2-12-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
r_ee0o,بكم بنات,2-11-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
qrander1,فيه اسود ؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
mobafa,هيا ولا بوز ٧٠٠؟,1-10-2022,0,https://www.tiktok.com/@gh_16i/video/7149211067669875969
jaedan_smith,I have Bose QC45 and I love them!,13-3-2023,3,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
xoxojmp,I’ll check it out! Ty,13-3-2023,2,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
danielau95,I tried them on and they sounded and felt great but let too much noise out,3-4-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
annaliseindira,i love my airpod max the noise cancellation is top tier but they are on the heavy side,13-3-2023,31,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
xoxojmp,If they were just a bit lighter they would be perf,13-3-2023,9,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
samarahuertaaa,i return my airpod max since the noise cancellation was not really working since you can hear the music from the outside . Did yours had a issue or no ? I bought mine in best buy,5-2-2024,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
444nxdia.pv,"i have xm5s and you can control the sound by the app what is really helpful, for me they are the best headphones",27-5-2023,18,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
megamoss1,the app name is sony? or what,5-6-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
charliegibby,"The app is just called headphones. After you get the headphones and connect them to Bluetooth, it’ll ask you to download the app",5-6-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
akosizha,"i’m an apple user, but I might go with xm5 because I don’t like the way airpod max clamping my head. its so tight and I can feel it against my skull",5-10-2023,133,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
manuelbeplaying119,And there comfortable too i wanna uprgrqde to the sonyxm5 already 😭😭,5-2-2024,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
manuelbeplaying119,Ye ima apple user too and i been having the sony xm3 for years and they still work and sound good u should get the xm5 there cheaper n sound good,5-2-2024,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
akosizha,i’ll probably buy airpod max if they have a 2nd gen. Like lightweight. The current one ain’t for me.,6-10-2023,4,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
xoxojmp,"I’m interested to see what 2nd gen will be like! Till then, very happy with the xm5s.",6-10-2023,6,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
oreaganos,I’m an Apple user. However I might return my Max’s for the Sonys. The AirPod Max condensation issue is just too muvh,20-11-2023,9,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
tokyochyna,ohh really? my cousin is selling his max’s for $350 would you still get sony at that price?,22-11-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
slicersinanju,bought the max for desk setup at home and xm5 for outdoor walks and travel,25-3-2023,3,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
picklejuice1900,I love this mentality because I’m one step away from doing this. Seeing this validates me 😂,28-5-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
student555555555,Maay i know why?,19-4-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
slicersinanju,because xm5 is lightweight and wont shake when you walk also have protective case. max too heavy and will fall off if you walk outside also no case,25-4-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
student555555555,i see ty,26-4-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
officiallyhapanese,"If you could only choose one, which would you pick? Primarily for outdoor use but not longer than 6 hours most likely",6-6-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
slicersinanju,if chose one xm5 because better price,6-6-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
keishaarlene,I have the sony wh1000xm4 and i love the sound but the aesthetic of airpod max are better😭,12-3-2023,30,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
xoxojmp,The design really is so nice!,13-3-2023,5,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
domz94,Returned my Airpods Max and got the XM5s coz the Maxs were too heavy after prolonged use. My jawbone hurt but the sound is awesome,16-3-2023,352,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
xoxojmp,I can imagine that happening! Hope apple improves the weight/feel of the AirPod max in the future,16-3-2023,92,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
heavenlyskiesss,What,20-8-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
nyeema.e,Does your xm5s sound leak?,19-3-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
domz94,Mine doesn’t.,19-3-2023,5,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
baelitaa,@Yosua,2-10-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
no_am_not_an_alex,The Sony ones are so tiny tho idk I think my head is just big 🤷‍♂️,27-9-2023,0,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
jamie713eimaj,"if you don't XM5 sound you can find a EQ profile online, input it on the headphones app. Went from sounding like 6/10 to 9/10 and takes 2 mins MAX",14-4-2023,152,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
kikiiib,Hi! Where exactly do we find the EQ profile?,1-10-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
imtiredplzdontbotherme,Wait can you send a link?,4-5-2023,1,https://www.tiktok.com/@xoxojmp/video/7209525739564109102
